,nrg_cons,nrg_cons,nrg_cons
Acorn_grouped,Adversity,Affluent,Comfortable
DateTime,,,
2014-02-15 17:00:00,0.4797235274525228,0.683482292458732,0.5385115729987959
2014-02-15 18:00:00,0.575642927209692,0.8849548027836167,0.6950811052225104
2014-02-15 19:00:00,0.6489010643264906,0.9621679123860067,0.7524182716635458
2014-02-15 20:00:00,0.604137582122305,0.9716610314332409,0.6964595570072682
2014-02-15 21:00:00,0.5566720681956759,0.8389822350747116,0.6365351272419294
2014-02-15 22:00:00,0.5194566284698847,0.7698625716886519,0.5964255084336078
2014-02-15 23:00:00,0.4560809876256517,0.6886871087944545,0.4991624857939653
2014-02-16 00:00:00,0.42321371045430956,0.5472373545732188,0.4735890163178486
2014-02-16 01:00:00,0.39625314461551303,0.4293839243604435,0.4425808350739221
2014-02-16 02:00:00,0.30073709054699027,0.3581868246676157,0.3265708639891226
2014-02-16 03:00:00,0.2497119891091676,0.31185849871837035,0.2608365264693533
2014-02-16 04:00:00,0.22325056133257865,0.2974262135951431,0.24926621640449317
2014-02-16 05:00:00,0.21255105607964722,0.30977228484616165,0.2327347806842761
2014-02-16 06:00:00,0.22129813791248815,0.3318431290880904,0.2515592020569488
2014-02-16 07:00:00,0.2636380626832745,0.382479999055094,0.28901625430227684
2014-02-16 08:00:00,0.3127566480066436,0.48851617803723757,0.3671565105890829
2014-02-16 09:00:00,0.4041017882005605,0.5748493156716881,0.4823067920403576
2014-02-16 10:00:00,0.46197238655411055,0.6854274606639478,0.49685171845485215
2014-02-16 11:00:00,0.47615394375484815,0.6513817851368109,0.5187042927820995
2014-02-16 12:00:00,0.46189262164621064,0.6285696519598956,0.5199296524421103
2014-02-16 13:00:00,0.49331784263829936,0.6524505691933301,0.5480847818203786
2014-02-16 14:00:00,0.5314455064046528,0.6281599639465643,0.5112530737496265
2014-02-16 15:00:00,0.5058181554619411,0.6106921856310857,0.5103824443431781
2014-02-16 16:00:00,0.47003774532001397,0.6514394416497521,0.5528999204272915
2014-02-16 17:00:00,0.49556126590120575,0.7592735103414112,0.5860680809840757
2014-02-16 18:00:00,0.5816430411195361,0.9379946183703781,0.6943219022232956
2014-02-16 19:00:00,0.625605964267643,1.039045216787025,0.7663519861058473
2014-02-16 20:00:00,0.6048449051182332,1.0592091333253615,0.7174510072949488
2014-02-16 21:00:00,0.5673236038584277,0.934416181046124,0.6548110641118313
2014-02-16 22:00:00,0.5157919622127156,0.860854016423968,0.5993202468579581
2014-02-16 23:00:00,0.44543470022887366,0.7353433415481962,0.4955418497843929
2014-02-17 00:00:00,0.39793478872248117,0.5442657547692175,0.4575674414726489
2014-02-17 01:00:00,0.35387316683758047,0.3978149011723321,0.4102946733178143
2014-02-17 02:00:00,0.28085131081309167,0.32835519903215854,0.2844585366628288
2014-02-17 03:00:00,0.2304448481807523,0.29962932416696264,0.23479097179285188
2014-02-17 04:00:00,0.2042896683277019,0.2897785185429617,0.22109582395118496
2014-02-17 05:00:00,0.20634561601309895,0.2906174434614521,0.23601184046245952
2014-02-17 06:00:00,0.23577333040853735,0.3387750759034835,0.2616415413827869
2014-02-17 07:00:00,0.2922566483474384,0.4395307093930223,0.34306271894604334
2014-02-17 08:00:00,0.35037961393723505,0.5872852190121327,0.42897356037517487
2014-02-17 09:00:00,0.39642120776314027,0.6703543305556352,0.4760725686076893
2014-02-17 10:00:00,0.3964521735496185,0.6763377925859394,0.4761437074933786
2014-02-17 11:00:00,0.37051482092955246,0.6445879894130752,0.458004556441888
2014-02-17 12:00:00,0.36438247579554706,0.6203263912888685,0.4461015603251019
2014-02-17 13:00:00,0.3838518360631767,0.6157679924943814,0.4384802472893512
2014-02-17 14:00:00,0.3887083900335829,0.6171792638242788,0.43591369025872334
2014-02-17 15:00:00,0.3776581797164275,0.5738761441383394,0.4111080549926433
2014-02-17 16:00:00,0.3884442022418986,0.5662115776227922,0.43902940394940243
2014-02-17 17:00:00,0.445107121317717,0.615908460820057,0.492927462997479
2014-02-17 18:00:00,0.5922089222568445,0.8398946251017539,0.6438645010476047
2014-02-17 19:00:00,0.6316598926708834,1.011110174925831,0.7622435262129978
2014-02-17 20:00:00,0.6017255478795118,0.9946564931134602,0.7007639128429024
2014-02-17 21:00:00,0.5722665381720352,0.8923342847497281,0.6780202587757327
2014-02-17 22:00:00,0.5123516164510996,0.8211515293665813,0.6106079553934697
2014-02-17 23:00:00,0.4412627563260352,0.7015713704950793,0.5065578674373259
2014-02-18 00:00:00,0.38369359047401824,0.5119657433260223,0.4274028232301409
2014-02-18 01:00:00,0.35419620877231994,0.4009136754896477,0.38564648423414283
2014-02-18 02:00:00,0.2796334137069551,0.32638792288457613,0.28054008155507143
2014-02-18 03:00:00,0.23212983626901823,0.3005289105283327,0.24100528719478567
2014-02-18 04:00:00,0.21364441652560415,0.2879337978928135,0.23212200964285717
2014-02-18 05:00:00,0.2193236047768713,0.2926767175624549,0.22869487475585715
2014-02-18 06:00:00,0.25396010980509653,0.32672779670351165,0.26560800560442854
2014-02-18 07:00:00,0.3119450851487383,0.43643195844876165,0.32980932332292856
2014-02-18 08:00:00,0.35433348584820273,0.6027434350135626,0.4197893463564285
2014-02-18 09:00:00,0.3646640482060717,0.6627944277683367,0.4688272100214286
2014-02-18 10:00:00,0.3748011428510054,0.6419262574792529,0.44244357632235715
2014-02-18 11:00:00,0.3757539293724602,0.6209083714061784,0.4191122789675714
2014-02-18 12:00:00,0.35555358671498427,0.637003461668486,0.4185678689948571
2014-02-18 13:00:00,0.3741483972277019,0.6128746323748477,0.43120853593021424
