,LCLid,stdorToU,DateTime,KWH/hh (per half hour) ,Acorn,Acorn_grouped
11062,MAC000147,ToU,2012-02-06 19:30:00.0000000, 0.3 ,ACORN-F,Comfortable
11063,MAC000147,ToU,2012-02-06 20:00:00.0000000, 0.23 ,ACORN-F,Comfortable
11064,MAC000147,ToU,2012-02-06 20:30:00.0000000, 0.154 ,ACORN-F,Comfortable
11065,MAC000147,ToU,2012-02-06 21:00:00.0000000, 0.289 ,ACORN-F,Comfortable
11066,MAC000147,ToU,2012-02-06 21:30:00.0000000, 0.214 ,ACORN-F,Comfortable
11067,MAC000147,ToU,2012-02-06 22:00:00.0000000, 0.237 ,ACORN-F,Comfortable
11068,MAC000147,ToU,2012-02-06 22:30:00.0000000, 0.202 ,ACORN-F,Comfortable
11069,MAC000147,ToU,2012-02-06 23:00:00.0000000, 0.06 ,ACORN-F,Comfortable
11070,MAC000147,ToU,2012-02-06 23:30:00.0000000, 0.071 ,ACORN-F,Comfortable
11071,MAC000147,ToU,2012-02-07 00:00:00.0000000, 0.055 ,ACORN-F,Comfortable
11072,MAC000147,ToU,2012-02-07 00:30:00.0000000, 0.043 ,ACORN-F,Comfortable
11073,MAC000147,ToU,2012-02-07 01:00:00.0000000, 0.046 ,ACORN-F,Comfortable
11074,MAC000147,ToU,2012-02-07 01:30:00.0000000, 0.068 ,ACORN-F,Comfortable
11075,MAC000147,ToU,2012-02-07 02:00:00.0000000, 0.041 ,ACORN-F,Comfortable
11076,MAC000147,ToU,2012-02-07 02:30:00.0000000, 0.071 ,ACORN-F,Comfortable
11077,MAC000147,ToU,2012-02-07 03:00:00.0000000, 0.037 ,ACORN-F,Comfortable
11078,MAC000147,ToU,2012-02-07 03:30:00.0000000, 0.07 ,ACORN-F,Comfortable
11079,MAC000147,ToU,2012-02-07 04:00:00.0000000, 0.018 ,ACORN-F,Comfortable
11080,MAC000147,ToU,2012-02-07 04:30:00.0000000, 0.072 ,ACORN-F,Comfortable
11081,MAC000147,ToU,2012-02-07 05:00:00.0000000, 0.036 ,ACORN-F,Comfortable
11082,MAC000147,ToU,2012-02-07 05:30:00.0000000, 0.106 ,ACORN-F,Comfortable
11083,MAC000147,ToU,2012-02-07 06:00:00.0000000, 0.041 ,ACORN-F,Comfortable
11084,MAC000147,ToU,2012-02-07 06:30:00.0000000, 0.064 ,ACORN-F,Comfortable
11085,MAC000147,ToU,2012-02-07 07:00:00.0000000, 0.087 ,ACORN-F,Comfortable
11086,MAC000147,ToU,2012-02-07 07:30:00.0000000, 0.197 ,ACORN-F,Comfortable
11087,MAC000147,ToU,2012-02-07 08:00:00.0000000, 0.133 ,ACORN-F,Comfortable
11088,MAC000147,ToU,2012-02-07 08:30:00.0000000, 0.157 ,ACORN-F,Comfortable
11089,MAC000147,ToU,2012-02-07 09:00:00.0000000, 0.549 ,ACORN-F,Comfortable
11090,MAC000147,ToU,2012-02-07 09:30:00.0000000, 0.263 ,ACORN-F,Comfortable
11091,MAC000147,ToU,2012-02-07 10:00:00.0000000, 0.199 ,ACORN-F,Comfortable
11092,MAC000147,ToU,2012-02-07 10:30:00.0000000, 0.066 ,ACORN-F,Comfortable
11093,MAC000147,ToU,2012-02-07 11:00:00.0000000, 0.044 ,ACORN-F,Comfortable
11094,MAC000147,ToU,2012-02-07 11:30:00.0000000, 0.054 ,ACORN-F,Comfortable
11095,MAC000147,ToU,2012-02-07 12:00:00.0000000, 0.047 ,ACORN-F,Comfortable
11096,MAC000147,ToU,2012-02-07 12:30:00.0000000, 0.246 ,ACORN-F,Comfortable
11097,MAC000147,ToU,2012-02-07 13:00:00.0000000, 0.18 ,ACORN-F,Comfortable
11098,MAC000147,ToU,2012-02-07 13:30:00.0000000, 0.157 ,ACORN-F,Comfortable
11099,MAC000147,ToU,2012-02-07 14:00:00.0000000, 0.849 ,ACORN-F,Comfortable
11100,MAC000147,ToU,2012-02-07 14:30:00.0000000, 0.641 ,ACORN-F,Comfortable
11101,MAC000147,ToU,2012-02-07 15:00:00.0000000, 0.568 ,ACORN-F,Comfortable
11102,MAC000147,ToU,2012-02-07 15:30:00.0000000, 0.316 ,ACORN-F,Comfortable
11103,MAC000147,ToU,2012-02-07 16:00:00.0000000, 0.196 ,ACORN-F,Comfortable
11104,MAC000147,ToU,2012-02-07 16:30:00.0000000, 0.155 ,ACORN-F,Comfortable
11105,MAC000147,ToU,2012-02-07 17:00:00.0000000, 0.209 ,ACORN-F,Comfortable
11106,MAC000147,ToU,2012-02-07 17:30:00.0000000, 0.153 ,ACORN-F,Comfortable
11107,MAC000147,ToU,2012-02-07 18:00:00.0000000, 0.166 ,ACORN-F,Comfortable
11108,MAC000147,ToU,2012-02-07 18:30:00.0000000, 0.183 ,ACORN-F,Comfortable
11109,MAC000147,ToU,2012-02-07 19:00:00.0000000, 0.197 ,ACORN-F,Comfortable
11110,MAC000147,ToU,2012-02-07 19:30:00.0000000, 0.189 ,ACORN-F,Comfortable
11111,MAC000147,ToU,2012-02-07 20:00:00.0000000, 0.14 ,ACORN-F,Comfortable
11112,MAC000147,ToU,2012-02-07 20:30:00.0000000, 0.195 ,ACORN-F,Comfortable
11113,MAC000147,ToU,2012-02-07 21:00:00.0000000, 0.167 ,ACORN-F,Comfortable
11114,MAC000147,ToU,2012-02-07 21:30:00.0000000, 0.164 ,ACORN-F,Comfortable
11115,MAC000147,ToU,2012-02-07 22:00:00.0000000, 0.146 ,ACORN-F,Comfortable
11116,MAC000147,ToU,2012-02-07 22:30:00.0000000, 0.087 ,ACORN-F,Comfortable
11117,MAC000147,ToU,2012-02-07 23:00:00.0000000, 0.065 ,ACORN-F,Comfortable
11118,MAC000147,ToU,2012-02-07 23:30:00.0000000, 0.046 ,ACORN-F,Comfortable
11119,MAC000147,ToU,2012-02-08 00:00:00.0000000, 0.07 ,ACORN-F,Comfortable
11120,MAC000147,ToU,2012-02-08 00:30:00.0000000, 0.083 ,ACORN-F,Comfortable
11121,MAC000147,ToU,2012-02-08 01:00:00.0000000, 0.076 ,ACORN-F,Comfortable
11122,MAC000147,ToU,2012-02-08 01:30:00.0000000, 0.07 ,ACORN-F,Comfortable
11123,MAC000147,ToU,2012-02-08 02:00:00.0000000, 0.054 ,ACORN-F,Comfortable
11124,MAC000147,ToU,2012-02-08 02:30:00.0000000, 0.04 ,ACORN-F,Comfortable
11125,MAC000147,ToU,2012-02-08 03:00:00.0000000, 0.046 ,ACORN-F,Comfortable
11126,MAC000147,ToU,2012-02-08 03:30:00.0000000, 0.054 ,ACORN-F,Comfortable
11127,MAC000147,ToU,2012-02-08 04:00:00.0000000, 0.045 ,ACORN-F,Comfortable
11128,MAC000147,ToU,2012-02-08 04:30:00.0000000, 0.037 ,ACORN-F,Comfortable
11129,MAC000147,ToU,2012-02-08 05:00:00.0000000, 0.048 ,ACORN-F,Comfortable
11130,MAC000147,ToU,2012-02-08 05:30:00.0000000, 0.052 ,ACORN-F,Comfortable
11131,MAC000147,ToU,2012-02-08 06:00:00.0000000, 0.061 ,ACORN-F,Comfortable
11132,MAC000147,ToU,2012-02-08 06:30:00.0000000, 0.037 ,ACORN-F,Comfortable
11133,MAC000147,ToU,2012-02-08 07:00:00.0000000, 0.158 ,ACORN-F,Comfortable
11134,MAC000147,ToU,2012-02-08 07:30:00.0000000, 0.159 ,ACORN-F,Comfortable
11135,MAC000147,ToU,2012-02-08 08:00:00.0000000, 0.141 ,ACORN-F,Comfortable
11136,MAC000147,ToU,2012-02-08 08:30:00.0000000, 0.082 ,ACORN-F,Comfortable
11137,MAC000147,ToU,2012-02-08 09:00:00.0000000, 0.1 ,ACORN-F,Comfortable
11138,MAC000147,ToU,2012-02-08 09:30:00.0000000, 0.083 ,ACORN-F,Comfortable
11139,MAC000147,ToU,2012-02-08 10:00:00.0000000, 0.152 ,ACORN-F,Comfortable
11140,MAC000147,ToU,2012-02-08 10:30:00.0000000, 0.138 ,ACORN-F,Comfortable
11141,MAC000147,ToU,2012-02-08 11:00:00.0000000, 0.171 ,ACORN-F,Comfortable
11142,MAC000147,ToU,2012-02-08 11:30:00.0000000, 0.224 ,ACORN-F,Comfortable
11143,MAC000147,ToU,2012-02-08 12:00:00.0000000, 0.43 ,ACORN-F,Comfortable
11144,MAC000147,ToU,2012-02-08 12:30:00.0000000, 0.08 ,ACORN-F,Comfortable
11145,MAC000147,ToU,2012-02-08 13:00:00.0000000, 0.152 ,ACORN-F,Comfortable
11146,MAC000147,ToU,2012-02-08 13:30:00.0000000, 0.227 ,ACORN-F,Comfortable
11147,MAC000147,ToU,2012-02-08 14:00:00.0000000, 0.869 ,ACORN-F,Comfortable
11148,MAC000147,ToU,2012-02-08 14:30:00.0000000, 0.724 ,ACORN-F,Comfortable
11149,MAC000147,ToU,2012-02-08 15:00:00.0000000, 0.18 ,ACORN-F,Comfortable
11150,MAC000147,ToU,2012-02-08 15:30:00.0000000, 0.142 ,ACORN-F,Comfortable
11151,MAC000147,ToU,2012-02-08 16:00:00.0000000, 0.178 ,ACORN-F,Comfortable
11152,MAC000147,ToU,2012-02-08 16:30:00.0000000, 0.17 ,ACORN-F,Comfortable
11153,MAC000147,ToU,2012-02-08 17:00:00.0000000, 0.143 ,ACORN-F,Comfortable
11154,MAC000147,ToU,2012-02-08 17:30:00.0000000, 0.154 ,ACORN-F,Comfortable
11155,MAC000147,ToU,2012-02-08 18:00:00.0000000, 0.152 ,ACORN-F,Comfortable
11156,MAC000147,ToU,2012-02-08 18:30:00.0000000, 0.171 ,ACORN-F,Comfortable
11157,MAC000147,ToU,2012-02-08 19:00:00.0000000, 0.183 ,ACORN-F,Comfortable
11158,MAC000147,ToU,2012-02-08 19:30:00.0000000, 0.132 ,ACORN-F,Comfortable
11159,MAC000147,ToU,2012-02-08 20:00:00.0000000, 0.151 ,ACORN-F,Comfortable
11160,MAC000147,ToU,2012-02-08 20:30:00.0000000, 0.183 ,ACORN-F,Comfortable
11161,MAC000147,ToU,2012-02-08 21:00:00.0000000, 0.167 ,ACORN-F,Comfortable
11162,MAC000147,ToU,2012-02-08 21:30:00.0000000, 0.134 ,ACORN-F,Comfortable
11163,MAC000147,ToU,2012-02-08 22:00:00.0000000, 0.218 ,ACORN-F,Comfortable
11164,MAC000147,ToU,2012-02-08 22:30:00.0000000, 0.158 ,ACORN-F,Comfortable
11165,MAC000147,ToU,2012-02-08 23:00:00.0000000, 0.119 ,ACORN-F,Comfortable
11166,MAC000147,ToU,2012-02-08 23:30:00.0000000, 0.056 ,ACORN-F,Comfortable
11167,MAC000147,ToU,2012-02-09 00:00:00.0000000, 0.056 ,ACORN-F,Comfortable
11168,MAC000147,ToU,2012-02-09 00:30:00.0000000, 0.032 ,ACORN-F,Comfortable
11169,MAC000147,ToU,2012-02-09 01:00:00.0000000, 0.061 ,ACORN-F,Comfortable
11170,MAC000147,ToU,2012-02-09 01:30:00.0000000, 0.045 ,ACORN-F,Comfortable
11171,MAC000147,ToU,2012-02-09 02:00:00.0000000, 0.056 ,ACORN-F,Comfortable
11172,MAC000147,ToU,2012-02-09 02:30:00.0000000, 0.046 ,ACORN-F,Comfortable
11173,MAC000147,ToU,2012-02-09 03:00:00.0000000, 0.038 ,ACORN-F,Comfortable
11174,MAC000147,ToU,2012-02-09 03:30:00.0000000, 0.059 ,ACORN-F,Comfortable
11175,MAC000147,ToU,2012-02-09 04:00:00.0000000, 0.044 ,ACORN-F,Comfortable
11176,MAC000147,ToU,2012-02-09 04:30:00.0000000, 0.059 ,ACORN-F,Comfortable
11177,MAC000147,ToU,2012-02-09 05:00:00.0000000, 0.025 ,ACORN-F,Comfortable
11178,MAC000147,ToU,2012-02-09 05:30:00.0000000, 0.066 ,ACORN-F,Comfortable
11179,MAC000147,ToU,2012-02-09 06:00:00.0000000, 0.043 ,ACORN-F,Comfortable
11180,MAC000147,ToU,2012-02-09 06:30:00.0000000, 0.065 ,ACORN-F,Comfortable
11181,MAC000147,ToU,2012-02-09 07:00:00.0000000, 0.028 ,ACORN-F,Comfortable
11182,MAC000147,ToU,2012-02-09 07:30:00.0000000, 0.137 ,ACORN-F,Comfortable
11183,MAC000147,ToU,2012-02-09 08:00:00.0000000, 0.14 ,ACORN-F,Comfortable
11184,MAC000147,ToU,2012-02-09 08:30:00.0000000, 0.126 ,ACORN-F,Comfortable
11185,MAC000147,ToU,2012-02-09 09:00:00.0000000, 0.103 ,ACORN-F,Comfortable
11186,MAC000147,ToU,2012-02-09 09:30:00.0000000, 0.069 ,ACORN-F,Comfortable
11187,MAC000147,ToU,2012-02-09 10:00:00.0000000, 0.111 ,ACORN-F,Comfortable
11188,MAC000147,ToU,2012-02-09 10:30:00.0000000, 0.044 ,ACORN-F,Comfortable
11189,MAC000147,ToU,2012-02-09 11:00:00.0000000, 0.144 ,ACORN-F,Comfortable
11190,MAC000147,ToU,2012-02-09 11:30:00.0000000, 0.138 ,ACORN-F,Comfortable
11191,MAC000147,ToU,2012-02-09 12:00:00.0000000, 0.194 ,ACORN-F,Comfortable
11192,MAC000147,ToU,2012-02-09 12:30:00.0000000, 0.125 ,ACORN-F,Comfortable
11193,MAC000147,ToU,2012-02-09 13:00:00.0000000, 0.168 ,ACORN-F,Comfortable
11194,MAC000147,ToU,2012-02-09 13:30:00.0000000, 0.207 ,ACORN-F,Comfortable
11195,MAC000147,ToU,2012-02-09 14:00:00.0000000, 0.14 ,ACORN-F,Comfortable
11196,MAC000147,ToU,2012-02-09 14:30:00.0000000, 0.228 ,ACORN-F,Comfortable
11197,MAC000147,ToU,2012-02-09 15:00:00.0000000, 0.204 ,ACORN-F,Comfortable
11198,MAC000147,ToU,2012-02-09 15:30:00.0000000, 0.402 ,ACORN-F,Comfortable
11199,MAC000147,ToU,2012-02-09 16:00:00.0000000, 0.258 ,ACORN-F,Comfortable
11200,MAC000147,ToU,2012-02-09 16:30:00.0000000, 0.216 ,ACORN-F,Comfortable
11201,MAC000147,ToU,2012-02-09 17:00:00.0000000, 0.217 ,ACORN-F,Comfortable
11202,MAC000147,ToU,2012-02-09 17:30:00.0000000, 0.263 ,ACORN-F,Comfortable
11203,MAC000147,ToU,2012-02-09 18:00:00.0000000, 0.147 ,ACORN-F,Comfortable
11204,MAC000147,ToU,2012-02-09 18:30:00.0000000, 0.17 ,ACORN-F,Comfortable
11205,MAC000147,ToU,2012-02-09 19:00:00.0000000, 0.184 ,ACORN-F,Comfortable
11206,MAC000147,ToU,2012-02-09 19:30:00.0000000, 0.305 ,ACORN-F,Comfortable
11207,MAC000147,ToU,2012-02-09 20:00:00.0000000, 0.287 ,ACORN-F,Comfortable
11208,MAC000147,ToU,2012-02-09 20:30:00.0000000, 0.248 ,ACORN-F,Comfortable
11209,MAC000147,ToU,2012-02-09 21:00:00.0000000, 0.179 ,ACORN-F,Comfortable
11210,MAC000147,ToU,2012-02-09 21:30:00.0000000, 0.172 ,ACORN-F,Comfortable
11211,MAC000147,ToU,2012-02-09 22:00:00.0000000, 0.175 ,ACORN-F,Comfortable
11212,MAC000147,ToU,2012-02-09 22:30:00.0000000, 0.16 ,ACORN-F,Comfortable
11213,MAC000147,ToU,2012-02-09 23:00:00.0000000, 0.149 ,ACORN-F,Comfortable
11214,MAC000147,ToU,2012-02-09 23:30:00.0000000, 0.131 ,ACORN-F,Comfortable
11215,MAC000147,ToU,2012-02-10 00:00:00.0000000, 0.102 ,ACORN-F,Comfortable
11216,MAC000147,ToU,2012-02-10 00:30:00.0000000, 0.052 ,ACORN-F,Comfortable
11217,MAC000147,ToU,2012-02-10 01:00:00.0000000, 0.033 ,ACORN-F,Comfortable
11218,MAC000147,ToU,2012-02-10 01:30:00.0000000, 0.069 ,ACORN-F,Comfortable
11219,MAC000147,ToU,2012-02-10 02:00:00.0000000, 0.038 ,ACORN-F,Comfortable
11220,MAC000147,ToU,2012-02-10 02:30:00.0000000, 0.067 ,ACORN-F,Comfortable
11221,MAC000147,ToU,2012-02-10 03:00:00.0000000, 0.026 ,ACORN-F,Comfortable
11222,MAC000147,ToU,2012-02-10 03:30:00.0000000, 0.061 ,ACORN-F,Comfortable
11223,MAC000147,ToU,2012-02-10 04:00:00.0000000, 0.038 ,ACORN-F,Comfortable
11224,MAC000147,ToU,2012-02-10 04:30:00.0000000, 0.066 ,ACORN-F,Comfortable
11225,MAC000147,ToU,2012-02-10 05:00:00.0000000, 0.043 ,ACORN-F,Comfortable
11226,MAC000147,ToU,2012-02-10 05:30:00.0000000, 0.042 ,ACORN-F,Comfortable
11227,MAC000147,ToU,2012-02-10 06:00:00.0000000, 0.08 ,ACORN-F,Comfortable
11228,MAC000147,ToU,2012-02-10 06:30:00.0000000, 0.051 ,ACORN-F,Comfortable
11229,MAC000147,ToU,2012-02-10 07:00:00.0000000, 0.067 ,ACORN-F,Comfortable
11230,MAC000147,ToU,2012-02-10 07:30:00.0000000, 0.227 ,ACORN-F,Comfortable
11231,MAC000147,ToU,2012-02-10 08:00:00.0000000, 0.191 ,ACORN-F,Comfortable
11232,MAC000147,ToU,2012-02-10 08:30:00.0000000, 0.239 ,ACORN-F,Comfortable
11233,MAC000147,ToU,2012-02-10 09:00:00.0000000, 0.235 ,ACORN-F,Comfortable
11234,MAC000147,ToU,2012-02-10 09:30:00.0000000, 0.186 ,ACORN-F,Comfortable
11235,MAC000147,ToU,2012-02-10 10:00:00.0000000, 0.075 ,ACORN-F,Comfortable
11236,MAC000147,ToU,2012-02-10 10:30:00.0000000, 0.071 ,ACORN-F,Comfortable
11237,MAC000147,ToU,2012-02-10 11:00:00.0000000, 0.385 ,ACORN-F,Comfortable
11238,MAC000147,ToU,2012-02-10 11:30:00.0000000, 0.196 ,ACORN-F,Comfortable
11239,MAC000147,ToU,2012-02-10 12:00:00.0000000, 0.153 ,ACORN-F,Comfortable
11240,MAC000147,ToU,2012-02-10 12:30:00.0000000, 0.145 ,ACORN-F,Comfortable
11241,MAC000147,ToU,2012-02-10 13:00:00.0000000, 0.163 ,ACORN-F,Comfortable
11242,MAC000147,ToU,2012-02-10 13:30:00.0000000, 0.144 ,ACORN-F,Comfortable
11243,MAC000147,ToU,2012-02-10 14:00:00.0000000, 0.174 ,ACORN-F,Comfortable
11244,MAC000147,ToU,2012-02-10 14:30:00.0000000, 0.598 ,ACORN-F,Comfortable
11245,MAC000147,ToU,2012-02-10 15:00:00.0000000, 0.691 ,ACORN-F,Comfortable
11246,MAC000147,ToU,2012-02-10 15:30:00.0000000, 0.201 ,ACORN-F,Comfortable
11247,MAC000147,ToU,2012-02-10 16:00:00.0000000, 0.205 ,ACORN-F,Comfortable
11248,MAC000147,ToU,2012-02-10 16:30:00.0000000, 0.202 ,ACORN-F,Comfortable
11249,MAC000147,ToU,2012-02-10 17:00:00.0000000, 0.193 ,ACORN-F,Comfortable
11250,MAC000147,ToU,2012-02-10 17:30:00.0000000, 0.164 ,ACORN-F,Comfortable
11251,MAC000147,ToU,2012-02-10 18:00:00.0000000, 0.183 ,ACORN-F,Comfortable
11252,MAC000147,ToU,2012-02-10 18:30:00.0000000, 0.171 ,ACORN-F,Comfortable
11253,MAC000147,ToU,2012-02-10 19:00:00.0000000, 0.182 ,ACORN-F,Comfortable
11254,MAC000147,ToU,2012-02-10 19:30:00.0000000, 0.223 ,ACORN-F,Comfortable
11255,MAC000147,ToU,2012-02-10 20:00:00.0000000, 0.246 ,ACORN-F,Comfortable
11256,MAC000147,ToU,2012-02-10 20:30:00.0000000, 0.143 ,ACORN-F,Comfortable
11257,MAC000147,ToU,2012-02-10 21:00:00.0000000, 0.194 ,ACORN-F,Comfortable
11258,MAC000147,ToU,2012-02-10 21:30:00.0000000, 0.154 ,ACORN-F,Comfortable
11259,MAC000147,ToU,2012-02-10 22:00:00.0000000, 0.172 ,ACORN-F,Comfortable
11260,MAC000147,ToU,2012-02-10 22:30:00.0000000, 0.044 ,ACORN-F,Comfortable
11261,MAC000147,ToU,2012-02-10 23:00:00.0000000, 0.063 ,ACORN-F,Comfortable
11262,MAC000147,ToU,2012-02-10 23:30:00.0000000, 0.037 ,ACORN-F,Comfortable
11263,MAC000147,ToU,2012-02-11 00:00:00.0000000, 0.064 ,ACORN-F,Comfortable
11264,MAC000147,ToU,2012-02-11 00:30:00.0000000, 0.019 ,ACORN-F,Comfortable
11265,MAC000147,ToU,2012-02-11 01:00:00.0000000, 0.065 ,ACORN-F,Comfortable
11266,MAC000147,ToU,2012-02-11 01:30:00.0000000, 0.049 ,ACORN-F,Comfortable
11267,MAC000147,ToU,2012-02-11 02:00:00.0000000, 0.045 ,ACORN-F,Comfortable
11268,MAC000147,ToU,2012-02-11 02:30:00.0000000, 0.039 ,ACORN-F,Comfortable
11269,MAC000147,ToU,2012-02-11 03:00:00.0000000, 0.06 ,ACORN-F,Comfortable
11270,MAC000147,ToU,2012-02-11 03:30:00.0000000, 0.035 ,ACORN-F,Comfortable
11271,MAC000147,ToU,2012-02-11 04:00:00.0000000, 0.064 ,ACORN-F,Comfortable
11272,MAC000147,ToU,2012-02-11 04:30:00.0000000, 0.017 ,ACORN-F,Comfortable
11273,MAC000147,ToU,2012-02-11 05:00:00.0000000, 0.067 ,ACORN-F,Comfortable
11274,MAC000147,ToU,2012-02-11 05:30:00.0000000, 0.146 ,ACORN-F,Comfortable
11275,MAC000147,ToU,2012-02-11 06:00:00.0000000, 0.053 ,ACORN-F,Comfortable
11276,MAC000147,ToU,2012-02-11 06:30:00.0000000, 0.037 ,ACORN-F,Comfortable
11277,MAC000147,ToU,2012-02-11 07:00:00.0000000, 0.058 ,ACORN-F,Comfortable
11278,MAC000147,ToU,2012-02-11 07:30:00.0000000, 0.042 ,ACORN-F,Comfortable
11279,MAC000147,ToU,2012-02-11 08:00:00.0000000, 0.076 ,ACORN-F,Comfortable
11280,MAC000147,ToU,2012-02-11 08:30:00.0000000, 0.138 ,ACORN-F,Comfortable
11281,MAC000147,ToU,2012-02-11 09:00:00.0000000, 0.225 ,ACORN-F,Comfortable
11282,MAC000147,ToU,2012-02-11 09:30:00.0000000, 0.106 ,ACORN-F,Comfortable
11283,MAC000147,ToU,2012-02-11 10:00:00.0000000, 0.047 ,ACORN-F,Comfortable
11284,MAC000147,ToU,2012-02-11 10:30:00.0000000, 0.054 ,ACORN-F,Comfortable
11285,MAC000147,ToU,2012-02-11 11:00:00.0000000, 0.05 ,ACORN-F,Comfortable
11286,MAC000147,ToU,2012-02-11 11:30:00.0000000, 0.025 ,ACORN-F,Comfortable
11287,MAC000147,ToU,2012-02-11 12:00:00.0000000, 0.052 ,ACORN-F,Comfortable
11288,MAC000147,ToU,2012-02-11 12:30:00.0000000, 0.033 ,ACORN-F,Comfortable
11289,MAC000147,ToU,2012-02-11 13:00:00.0000000, 0.066 ,ACORN-F,Comfortable
11290,MAC000147,ToU,2012-02-11 13:30:00.0000000, 0.117 ,ACORN-F,Comfortable
11291,MAC000147,ToU,2012-02-11 14:00:00.0000000, 0.162 ,ACORN-F,Comfortable
11292,MAC000147,ToU,2012-02-11 14:30:00.0000000, 0.152 ,ACORN-F,Comfortable
11293,MAC000147,ToU,2012-02-11 15:00:00.0000000, 0.155 ,ACORN-F,Comfortable
11294,MAC000147,ToU,2012-02-11 15:30:00.0000000, 0.187 ,ACORN-F,Comfortable
11295,MAC000147,ToU,2012-02-11 16:00:00.0000000, 0.179 ,ACORN-F,Comfortable
11296,MAC000147,ToU,2012-02-11 16:30:00.0000000, 0.176 ,ACORN-F,Comfortable
11297,MAC000147,ToU,2012-02-11 17:00:00.0000000, 0.148 ,ACORN-F,Comfortable
11298,MAC000147,ToU,2012-02-11 17:30:00.0000000, 0.187 ,ACORN-F,Comfortable
11299,MAC000147,ToU,2012-02-11 18:00:00.0000000, 0.197 ,ACORN-F,Comfortable
11300,MAC000147,ToU,2012-02-11 18:30:00.0000000, 0.191 ,ACORN-F,Comfortable
11301,MAC000147,ToU,2012-02-11 19:00:00.0000000, 0.172 ,ACORN-F,Comfortable
11302,MAC000147,ToU,2012-02-11 19:30:00.0000000, 0.188 ,ACORN-F,Comfortable
11303,MAC000147,ToU,2012-02-11 20:00:00.0000000, 0.201 ,ACORN-F,Comfortable
11304,MAC000147,ToU,2012-02-11 20:30:00.0000000, 0.142 ,ACORN-F,Comfortable
11305,MAC000147,ToU,2012-02-11 21:00:00.0000000, 0.166 ,ACORN-F,Comfortable
11306,MAC000147,ToU,2012-02-11 21:30:00.0000000, 0.262 ,ACORN-F,Comfortable
11307,MAC000147,ToU,2012-02-11 22:00:00.0000000, 0.162 ,ACORN-F,Comfortable
11308,MAC000147,ToU,2012-02-11 22:30:00.0000000, 0.092 ,ACORN-F,Comfortable
11309,MAC000147,ToU,2012-02-11 23:00:00.0000000, 0.047 ,ACORN-F,Comfortable
11310,MAC000147,ToU,2012-02-11 23:30:00.0000000, 0.037 ,ACORN-F,Comfortable
11311,MAC000147,ToU,2012-02-12 00:00:00.0000000, 0.043 ,ACORN-F,Comfortable
11312,MAC000147,ToU,2012-02-12 00:30:00.0000000, 0.055 ,ACORN-F,Comfortable
11313,MAC000147,ToU,2012-02-12 01:00:00.0000000, 0.054 ,ACORN-F,Comfortable
11314,MAC000147,ToU,2012-02-12 01:30:00.0000000, 0.026 ,ACORN-F,Comfortable
11315,MAC000147,ToU,2012-02-12 02:00:00.0000000, 0.061 ,ACORN-F,Comfortable
11316,MAC000147,ToU,2012-02-12 02:30:00.0000000, 0.038 ,ACORN-F,Comfortable
11317,MAC000147,ToU,2012-02-12 03:00:00.0000000, 0.055 ,ACORN-F,Comfortable
11318,MAC000147,ToU,2012-02-12 03:30:00.0000000, 0.028 ,ACORN-F,Comfortable
11319,MAC000147,ToU,2012-02-12 04:00:00.0000000, 0.046 ,ACORN-F,Comfortable
11320,MAC000147,ToU,2012-02-12 04:30:00.0000000, 0.055 ,ACORN-F,Comfortable
11321,MAC000147,ToU,2012-02-12 05:00:00.0000000, 0.042 ,ACORN-F,Comfortable
11322,MAC000147,ToU,2012-02-12 05:30:00.0000000, 0.046 ,ACORN-F,Comfortable
11323,MAC000147,ToU,2012-02-12 06:00:00.0000000, 0.035 ,ACORN-F,Comfortable
11324,MAC000147,ToU,2012-02-12 06:30:00.0000000, 0.066 ,ACORN-F,Comfortable
11325,MAC000147,ToU,2012-02-12 07:00:00.0000000, 0.014 ,ACORN-F,Comfortable
11326,MAC000147,ToU,2012-02-12 07:30:00.0000000, 0.059 ,ACORN-F,Comfortable
11327,MAC000147,ToU,2012-02-12 08:00:00.0000000, 0.151 ,ACORN-F,Comfortable
11328,MAC000147,ToU,2012-02-12 08:30:00.0000000, 0.176 ,ACORN-F,Comfortable
11329,MAC000147,ToU,2012-02-12 09:00:00.0000000, 0.182 ,ACORN-F,Comfortable
11330,MAC000147,ToU,2012-02-12 09:30:00.0000000, 0.116 ,ACORN-F,Comfortable
11331,MAC000147,ToU,2012-02-12 10:00:00.0000000, 0.112 ,ACORN-F,Comfortable
11332,MAC000147,ToU,2012-02-12 10:30:00.0000000, 0.043 ,ACORN-F,Comfortable
11333,MAC000147,ToU,2012-02-12 11:00:00.0000000, 0.08 ,ACORN-F,Comfortable
11334,MAC000147,ToU,2012-02-12 11:30:00.0000000, 0.084 ,ACORN-F,Comfortable
11335,MAC000147,ToU,2012-02-12 12:00:00.0000000, 0.162 ,ACORN-F,Comfortable
11336,MAC000147,ToU,2012-02-12 12:30:00.0000000, 0.278 ,ACORN-F,Comfortable
11337,MAC000147,ToU,2012-02-12 13:00:00.0000000, 0.181 ,ACORN-F,Comfortable
11338,MAC000147,ToU,2012-02-12 13:30:00.0000000, 0.749 ,ACORN-F,Comfortable
11339,MAC000147,ToU,2012-02-12 14:00:00.0000000, 0.619 ,ACORN-F,Comfortable
11340,MAC000147,ToU,2012-02-12 14:30:00.0000000, 0.595 ,ACORN-F,Comfortable
